Timestamp,court_number_id,item_number
2024-01-09 14:19:26,10,59(D)
2024-01-09 14:19:26,15,32(D)
2024-01-09 14:19:39,1,69(D)
2024-01-09 14:19:39,3,25(D)
2024-01-09 14:19:39,4,36(D)
2024-01-09 14:19:39,16,26(D)
2024-01-09 14:19:39,11,98(D)
2024-01-09 14:19:39,12,268(D)
2024-01-09 14:19:39,13,9-11(D)
2024-01-09 14:19:39,14,416(S)
2024-01-09 14:19:39,6,129(S)
2024-01-09 14:19:39,7,19(D)
2024-01-09 14:19:39,8,138(D)
2024-01-09 14:19:39,9,93(D)
2024-01-09 14:19:39,10,59(D)
2024-01-09 14:19:39,15,32(D)
2024-01-09 14:19:49,1,69(D)
2024-01-09 14:19:49,3,25(D)
2024-01-09 14:19:49,4,36(D)
2024-01-09 14:19:49,16,27(D)
2024-01-09 14:19:49,11,98(D)
2024-01-09 14:19:49,12,268(D)
2024-01-09 14:19:49,13,9-11(D)
2024-01-09 14:19:49,14,416(S)
2024-01-09 14:19:49,6,129(S)
2024-01-09 14:19:49,7,19(D)
2024-01-09 14:19:49,8,138(D)
2024-01-09 14:19:49,9,93(D)
2024-01-09 14:19:49,10,59(D)
2024-01-09 14:19:49,15,32(D)
2024-01-09 14:20:01,1,69(D)
2024-01-09 14:20:01,3,25(D)
2024-01-09 14:20:01,4,36(D)
2024-01-09 14:20:01,16,27(D)
2024-01-09 14:20:01,11,98(D)
2024-01-09 14:20:01,12,268(D)
2024-01-09 14:20:01,13,48(D)
2024-01-09 14:20:01,14,416(S)
2024-01-09 14:20:01,6,129(S)
2024-01-09 14:20:01,7,19(D)
2024-01-09 14:20:01,8,138(D)
2024-01-09 14:20:01,9,93(D)
2024-01-09 14:20:01,10,59(D)
2024-01-09 14:20:01,15,32(D)
2024-01-09 14:20:13,1,69(D)
2024-01-09 14:20:13,3,25(D)
2024-01-09 14:20:13,4,36(D)
2024-01-09 14:20:13,16,27(D)
2024-01-09 14:20:13,11,98(D)
2024-01-09 14:20:13,12,268(D)
2024-01-09 14:20:13,13,48(D)
2024-01-09 14:20:13,14,416(S)
2024-01-09 14:20:13,6,129(S)
2024-01-09 14:20:13,7,19(D)
2024-01-09 14:20:13,8,138(D)
2024-01-09 14:20:13,9,93(D)
2024-01-09 14:20:13,10,59(D)
2024-01-09 14:20:13,15,32(D)
2024-01-09 14:20:25,1,70(D)
2024-01-09 14:20:25,3,25(D)
2024-01-09 14:20:25,4,36(D)
2024-01-09 14:20:25,16,27(D)
2024-01-09 14:20:25,11,99(D)
2024-01-09 14:20:25,12,268(D)
2024-01-09 14:20:25,13,48(D)
2024-01-09 14:20:25,14,416(S)
2024-01-09 14:20:25,6,129(S)
2024-01-09 14:20:25,7,19(D)
2024-01-09 14:20:25,8,138(D)
2024-01-09 14:20:25,9,93(D)
2024-01-09 14:20:25,10,59(D)
2024-01-09 14:20:25,15,32(D)
2024-01-09 14:20:37,1,70(D)
2024-01-09 14:20:37,3,25(D)
2024-01-09 14:20:37,4,36(D)
2024-01-09 14:20:37,16,27(D)
2024-01-09 14:20:37,11,99(D)
2024-01-09 14:20:37,12,268(D)
2024-01-09 14:20:37,13,48(D)
2024-01-09 14:20:37,14,416(S)
2024-01-09 14:20:37,6,129(S)
2024-01-09 14:20:37,7,19(D)
2024-01-09 14:20:37,8,138(D)
2024-01-09 14:20:37,9,93(D)
2024-01-09 14:20:37,10,59(D)
2024-01-09 14:20:37,15,32(D)
2024-01-09 14:20:48,1,71(D)
2024-01-09 14:20:48,3,25(D)
2024-01-09 14:20:48,4,36(D)
2024-01-09 14:20:48,16,27(D)
2024-01-09 14:20:48,11,99(D)
2024-01-09 14:20:48,12,268(D)
2024-01-09 14:20:48,13,48(D)
2024-01-09 14:20:48,14,416(S)
2024-01-09 14:20:48,6,129(S)
2024-01-09 14:20:48,7,19(D)
2024-01-09 14:20:48,8,138(D)
2024-01-09 14:20:48,9,93(D)
2024-01-09 14:20:48,10,59(D)
2024-01-09 14:20:48,15,32(D)
2024-01-09 14:20:59,1,72(D)
2024-01-09 14:20:59,3,25(D)
2024-01-09 14:20:59,4,36(D)
2024-01-09 14:20:59,16,27(D)
2024-01-09 14:20:59,11,99(D)
2024-01-09 14:20:59,12,268(D)
2024-01-09 14:20:59,13,48(D)
2024-01-09 14:20:59,14,416(S)
2024-01-09 14:20:59,6,129(S)
2024-01-09 14:20:59,7,19(D)
2024-01-09 14:20:59,8,138(D)
2024-01-09 14:20:59,9,93(D)
2024-01-09 14:20:59,10,59(D)
2024-01-09 14:20:59,15,32(D)
2024-01-09 14:21:10,1,72(D)
2024-01-09 14:21:10,3,25(D)
2024-01-09 14:21:10,4,36(D)
2024-01-09 14:21:10,16,27(D)
2024-01-09 14:21:10,11,100(D)
2024-01-09 14:21:10,12,268(D)
2024-01-09 14:21:10,13,48(D)
2024-01-09 14:21:10,14,416(S)
2024-01-09 14:21:10,6,129(S)
2024-01-09 14:21:10,7,19(D)
2024-01-09 14:21:10,8,138(D)
2024-01-09 14:21:10,9,93(D)
2024-01-09 14:21:10,10,59(D)
2024-01-09 14:21:10,15,32(D)
2024-01-09 14:21:24,1,72(D)
2024-01-09 14:21:24,3,25(D)
2024-01-09 14:21:24,4,36(D)
2024-01-09 14:21:24,16,27(D)
2024-01-09 14:21:24,11,100(D)
2024-01-09 14:21:24,12,268(D)
2024-01-09 14:21:24,13,48(D)
2024-01-09 14:21:24,14,416(S)
2024-01-09 14:21:24,6,129(S)
2024-01-09 14:21:24,7,19(D)
2024-01-09 14:21:24,8,138(D)
2024-01-09 14:21:24,9,93(D)
2024-01-09 14:21:24,10,59(D)
2024-01-09 14:21:24,15,32(D)
2024-01-09 14:21:35,1,73(D)
2024-01-09 14:21:35,3,25(D)
2024-01-09 14:21:35,4,36(D)
2024-01-09 14:21:35,16,27(D)
2024-01-09 14:21:35,11,100(D)
2024-01-09 14:21:35,12,268(D)
2024-01-09 14:21:35,13,48(D)
2024-01-09 14:21:35,14,416(S)
2024-01-09 14:21:35,6,129(S)
2024-01-09 14:21:35,7,19(D)
2024-01-09 14:21:35,8,138(D)
2024-01-09 14:21:35,9,93(D)
2024-01-09 14:21:35,10,59(D)
2024-01-09 14:21:35,15,32(D)
2024-01-09 14:21:46,1,73(D)
2024-01-09 14:21:46,3,25(D)
2024-01-09 14:21:46,4,36(D)
2024-01-09 14:21:46,16,27(D)
2024-01-09 14:21:46,11,101(D)
2024-01-09 14:21:46,12,268(D)
2024-01-09 14:21:46,13,48(D)
2024-01-09 14:21:46,14,416(S)
2024-01-09 14:21:46,6,129(S)
2024-01-09 14:21:46,7,19(D)
2024-01-09 14:21:46,8,138(D)
2024-01-09 14:21:46,9,93(D)
2024-01-09 14:21:46,10,59(D)
2024-01-09 14:21:46,15,32(D)
2024-01-09 14:21:59,1,73(D)
2024-01-09 14:21:59,3,25(D)
2024-01-09 14:21:59,4,36(D)
2024-01-09 14:21:59,16,27(D)
2024-01-09 14:21:59,11,101(D)
2024-01-09 14:21:59,12,268(D)
2024-01-09 14:21:59,13,48(D)
2024-01-09 14:21:59,14,7(D)
2024-01-09 14:21:59,6,129(S)
2024-01-09 14:21:59,7,19(D)
2024-01-09 14:21:59,8,138(D)
2024-01-09 14:21:59,9,93(D)
2024-01-09 14:21:59,10,59(D)
2024-01-09 14:21:59,15,32(D)
2024-01-09 14:22:10,1,73(D)
2024-01-09 14:22:10,3,25(D)
2024-01-09 14:22:10,4,36(D)
2024-01-09 14:22:10,16,27(D)
2024-01-09 14:22:10,11,101(D)
2024-01-09 14:22:10,12,268(D)
2024-01-09 14:22:10,13,48(D)
2024-01-09 14:22:10,14,8(D)
2024-01-09 14:22:10,6,129(S)
2024-01-09 14:22:10,7,19(D)
2024-01-09 14:22:10,8,138(D)
2024-01-09 14:22:10,9,93(D)
2024-01-09 14:22:10,10,59(D)
2024-01-09 14:22:10,15,32(D)
2024-01-09 14:22:22,1,73(D)
2024-01-09 14:22:22,3,25(D)
2024-01-09 14:22:22,4,36(D)
2024-01-09 14:22:22,16,31(D)
2024-01-09 14:22:22,11,101(D)
2024-01-09 14:22:22,12,268(D)
2024-01-09 14:22:22,13,48(D)
2024-01-09 14:22:22,14,8(D)
2024-01-09 14:22:22,6,129(S)
2024-01-09 14:22:22,7,19(D)
2024-01-09 14:22:22,8,138(D)
2024-01-09 14:22:22,9,93(D)
2024-01-09 14:22:22,10,59(D)
2024-01-09 14:22:22,15,32(D)
2024-01-09 14:22:34,1,74(D)
2024-01-09 14:22:34,3,25(D)
2024-01-09 14:22:34,4,36(D)
2024-01-09 14:22:34,16,31(D)
2024-01-09 14:22:34,11,101(D)
2024-01-09 14:22:34,12,268(D)
2024-01-09 14:22:34,13,48(D)
2024-01-09 14:22:34,14,8(D)
2024-01-09 14:22:34,6,129(S)
2024-01-09 14:22:34,7,19(D)
2024-01-09 14:22:34,8,138(D)
2024-01-09 14:22:34,9,93(D)
2024-01-09 14:22:34,10,59(D)
2024-01-09 14:22:34,15,32(D)
2024-01-09 14:22:45,1,74(D)
2024-01-09 14:22:45,3,25(D)
2024-01-09 14:22:45,4,36(D)
2024-01-09 14:22:45,16,31(D)
2024-01-09 14:22:45,11,101(D)
2024-01-09 14:22:45,12,268(D)
2024-01-09 14:22:45,13,48(D)
2024-01-09 14:22:45,14,8(D)
2024-01-09 14:22:45,6,129(S)
2024-01-09 14:22:45,7,19(D)
2024-01-09 14:22:45,8,138(D)
2024-01-09 14:22:45,9,93(D)
2024-01-09 14:22:45,10,59(D)
2024-01-09 14:22:45,15,32(D)
2024-01-09 14:22:58,1,74(D)
2024-01-09 14:22:58,3,25(D)
2024-01-09 14:22:58,4,36(D)
2024-01-09 14:22:58,16,31(D)
2024-01-09 14:22:58,11,101(D)
2024-01-09 14:22:58,12,268(D)
2024-01-09 14:22:58,13,48(D)
2024-01-09 14:22:58,14,8(D)
2024-01-09 14:22:58,6,129(S)
2024-01-09 14:22:58,7,36(D)
2024-01-09 14:22:58,8,138(D)
2024-01-09 14:22:58,9,93(D)
2024-01-09 14:22:58,10,59(D)
2024-01-09 14:22:58,15,32(D)
2024-01-09 14:23:09,1,75(D)
2024-01-09 14:23:09,3,25(D)
2024-01-09 14:23:09,4,36(D)
2024-01-09 14:23:09,16,31(D)
2024-01-09 14:23:09,11,101(D)
2024-01-09 14:23:09,12,268(D)
2024-01-09 14:23:09,13,48(D)
2024-01-09 14:23:09,14,8(D)
2024-01-09 14:23:09,6,129(S)
2024-01-09 14:23:09,7,36(D)
2024-01-09 14:23:09,8,138(D)
2024-01-09 14:23:09,9,93(D)
2024-01-09 14:23:09,10,59(D)
2024-01-09 14:23:09,15,32(D)
2024-01-09 14:23:22,1,75(D)
2024-01-09 14:23:22,3,25(D)
2024-01-09 14:23:22,4,36(D)
2024-01-09 14:23:22,16,31(D)
2024-01-09 14:23:22,11,101(D)
2024-01-09 14:23:22,12,268(D)
2024-01-09 14:23:22,13,48(D)
2024-01-09 14:23:22,14,58(D)
2024-01-09 14:23:22,6,129(S)
2024-01-09 14:23:22,7,36(D)
2024-01-09 14:23:22,8,138(D)
2024-01-09 14:23:22,9,93(D)
2024-01-09 14:23:22,10,59(D)
2024-01-09 14:23:22,15,32(D)
2024-01-09 14:23:36,1,75(D)
2024-01-09 14:23:36,3,25(D)
2024-01-09 14:23:36,4,36(D)
2024-01-09 14:23:36,16,31(D)
2024-01-09 14:23:36,11,101(D)
2024-01-09 14:23:36,12,268(D)
2024-01-09 14:23:36,13,48(D)
2024-01-09 14:23:36,14,58(D)
2024-01-09 14:23:36,6,129(S)
2024-01-09 14:23:36,7,36(D)
2024-01-09 14:23:36,8,138(D)
2024-01-09 14:23:36,9,93(D)
2024-01-09 14:23:36,10,59(D)
2024-01-09 14:23:36,15,32(D)
2024-01-09 14:23:50,1,75(D)
2024-01-09 14:23:50,3,25(D)
2024-01-09 14:23:50,4,36(D)
2024-01-09 14:23:50,16,31(D)
2024-01-09 14:23:50,11,101(D)
2024-01-09 14:23:50,12,268(D)
2024-01-09 14:23:50,13,48(D)
2024-01-09 14:23:50,14,60(D)
2024-01-09 14:23:50,6,129(S)
2024-01-09 14:23:50,7,36(D)
2024-01-09 14:23:50,8,138(D)
2024-01-09 14:23:50,9,93(D)
2024-01-09 14:23:50,10,59(D)
2024-01-09 14:23:50,15,32(D)
2024-01-09 14:24:05,1,76(D)
2024-01-09 14:24:05,3,25(D)
2024-01-09 14:24:05,4,36(D)
2024-01-09 14:24:05,16,31(D)
2024-01-09 14:24:05,11,101(D)
2024-01-09 14:24:05,13,48(D)
2024-01-09 14:24:05,14,60(D)
2024-01-09 14:24:05,6,129(S)
2024-01-09 14:24:05,7,36(D)
2024-01-09 14:24:05,8,138(D)
2024-01-09 14:24:05,9,93(D)
2024-01-09 14:24:05,10,59(D)
2024-01-09 14:24:05,15,32(D)
2024-01-09 14:24:16,1,76(D)
2024-01-09 14:24:16,3,25(D)
2024-01-09 14:24:16,4,36(D)
2024-01-09 14:24:16,16,31(D)
2024-01-09 14:24:16,11,101(D)
2024-01-09 14:24:16,12,17(S)
2024-01-09 14:24:16,13,48(D)
2024-01-09 14:24:16,14,60(D)
2024-01-09 14:24:16,6,129(S)
2024-01-09 14:24:16,7,36(D)
2024-01-09 14:24:16,8,138(D)
2024-01-09 14:24:16,9,93(D)
2024-01-09 14:24:16,10,59(D)
2024-01-09 14:24:16,15,43(D)
2024-01-09 14:24:27,1,76(D)
2024-01-09 14:24:27,3,25(D)
2024-01-09 14:24:27,4,36(D)
2024-01-09 14:24:27,16,31(D)
2024-01-09 14:24:27,11,101(D)
2024-01-09 14:24:27,12,17(S)
2024-01-09 14:24:27,13,48(D)
2024-01-09 14:24:27,14,60(D)
2024-01-09 14:24:27,6,129(S)
2024-01-09 14:24:27,7,36(D)
2024-01-09 14:24:27,8,138(D)
2024-01-09 14:24:27,9,93(D)
2024-01-09 14:24:27,10,59(D)
2024-01-09 14:24:27,15,43(D)
2024-01-09 14:24:38,1,76(D)
2024-01-09 14:24:38,3,25(D)
2024-01-09 14:24:38,16,31(D)
2024-01-09 14:24:38,11,101(D)
2024-01-09 14:24:38,12,17(S)
2024-01-09 14:24:38,13,48(D)
2024-01-09 14:24:38,14,60(D)
2024-01-09 14:24:38,6,129(S)
2024-01-09 14:24:38,7,36(D)
2024-01-09 14:24:38,8,138(D)
2024-01-09 14:24:38,9,93(D)
2024-01-09 14:24:38,10,59(D)
2024-01-09 14:24:38,15,43(D)
2024-01-09 14:24:49,1,76(D)
2024-01-09 14:24:49,3,25(D)
2024-01-09 14:24:49,16,31(D)
2024-01-09 14:24:49,11,101(D)
2024-01-09 14:24:49,12,17(S)
2024-01-09 14:24:49,13,49(D)
2024-01-09 14:24:49,14,60(D)
2024-01-09 14:24:49,6,129(S)
2024-01-09 14:24:49,7,36(D)
2024-01-09 14:24:49,8,138(D)
2024-01-09 14:24:49,9,93(D)
2024-01-09 14:24:49,10,59(D)
2024-01-09 14:24:49,15,43(D)
2024-01-09 14:25:00,1,76(D)
2024-01-09 14:25:00,3,25(D)
2024-01-09 14:25:00,16,31(D)
2024-01-09 14:25:00,11,101(D)
2024-01-09 14:25:00,12,17(S)
2024-01-09 14:25:00,13,49(D)
2024-01-09 14:25:00,14,60(D)
2024-01-09 14:25:00,6,129(S)
2024-01-09 14:25:00,7,40(D)
2024-01-09 14:25:00,8,86(D)
2024-01-09 14:25:00,9,93(D)
2024-01-09 14:25:00,10,59(D)
2024-01-09 14:25:00,15,43(D)
2024-01-09 14:25:13,1,76(D)
2024-01-09 14:25:13,3,25(D)
2024-01-09 14:25:13,16,31(D)
2024-01-09 14:25:13,11,104(D)
2024-01-09 14:25:13,12,17(S)
2024-01-09 14:25:13,13,49(D)
2024-01-09 14:25:13,14,61(D)
2024-01-09 14:25:13,6,129(S)
2024-01-09 14:25:13,7,40(D)
2024-01-09 14:25:13,8,86(D)
2024-01-09 14:25:13,9,93(D)
2024-01-09 14:25:13,10,59(D)
2024-01-09 14:25:13,15,43(D)
2024-01-09 14:25:25,1,76(D)
2024-01-09 14:25:25,3,25(D)
2024-01-09 14:25:25,16,31(D)
2024-01-09 14:25:25,11,104(D)
2024-01-09 14:25:25,12,17(S)
2024-01-09 14:25:25,13,49(D)
2024-01-09 14:25:25,14,61(D)
2024-01-09 14:25:25,6,129(S)
2024-01-09 14:25:25,7,41(D)
2024-01-09 14:25:25,8,86(D)
2024-01-09 14:25:25,9,93(D)
2024-01-09 14:25:25,10,59(D)
2024-01-09 14:25:25,15,43(D)
2024-01-09 14:25:37,1,77(D)
2024-01-09 14:25:37,3,25(D)
2024-01-09 14:25:37,16,31(D)
2024-01-09 14:25:37,11,104(D)
2024-01-09 14:25:37,12,17(S)
2024-01-09 14:25:37,13,49(D)
2024-01-09 14:25:37,14,61(D)
2024-01-09 14:25:37,6,129(S)
2024-01-09 14:25:37,7,41(D)
2024-01-09 14:25:37,8,86(D)
2024-01-09 14:25:37,9,93(D)
2024-01-09 14:25:37,10,59(D)
2024-01-09 14:25:37,15,43(D)
2024-01-09 14:25:49,1,77(D)
2024-01-09 14:25:49,3,25(D)
2024-01-09 14:25:49,16,31(D)
2024-01-09 14:25:49,11,104(D)
2024-01-09 14:25:49,12,17(S)
2024-01-09 14:25:49,13,49(D)
2024-01-09 14:25:49,14,61(D)
2024-01-09 14:25:49,6,129(S)
2024-01-09 14:25:49,7,41(D)
2024-01-09 14:25:49,8,86(D)
2024-01-09 14:25:49,9,93(D)
2024-01-09 14:25:49,10,59(D)
2024-01-09 14:25:49,15,43(D)
2024-01-09 14:26:01,1,77(D)
2024-01-09 14:26:01,3,26(D)
2024-01-09 14:26:01,16,31(D)
2024-01-09 14:26:01,11,104(D)
2024-01-09 14:26:01,12,17(S)
2024-01-09 14:26:01,13,49(D)
2024-01-09 14:26:01,14,62(D)
2024-01-09 14:26:01,6,129(S)
2024-01-09 14:26:01,7,42(D)
2024-01-09 14:26:01,8,96(D)
2024-01-09 14:26:01,9,93(D)
2024-01-09 14:26:01,10,59(D)
2024-01-09 14:26:01,15,43(D)
2024-01-09 14:26:14,1,77(D)
2024-01-09 14:26:14,3,26(D)
2024-01-09 14:26:14,16,31(D)
2024-01-09 14:26:14,11,104(D)
2024-01-09 14:26:14,12,17(S)
2024-01-09 14:26:14,13,49(D)
2024-01-09 14:26:14,14,62(D)
2024-01-09 14:26:14,6,129(S)
2024-01-09 14:26:14,7,42(D)
2024-01-09 14:26:14,8,96(D)
2024-01-09 14:26:14,9,93(D)
2024-01-09 14:26:14,10,59(D)
2024-01-09 14:26:14,15,43(D)
2024-01-09 14:26:24,1,77(D)
2024-01-09 14:26:24,3,26(D)
2024-01-09 14:26:24,16,31(D)
2024-01-09 14:26:24,11,104(D)
2024-01-09 14:26:24,12,17(S)
2024-01-09 14:26:24,13,49(D)
2024-01-09 14:26:24,14,62(D)
2024-01-09 14:26:24,6,129(S)
2024-01-09 14:26:24,7,42(D)
2024-01-09 14:26:24,8,96(D)
2024-01-09 14:26:24,9,93(D)
2024-01-09 14:26:24,10,59(D)
2024-01-09 14:26:24,15,43(D)
2024-01-09 14:26:35,1,77(D)
2024-01-09 14:26:35,3,26(D)
2024-01-09 14:26:35,16,31(D)
2024-01-09 14:26:35,11,104(D)
2024-01-09 14:26:35,12,17(S)
2024-01-09 14:26:35,13,49(D)
2024-01-09 14:26:35,14,62(D)
2024-01-09 14:26:35,6,129(S)
2024-01-09 14:26:35,7,42(D)
2024-01-09 14:26:35,8,96(D)
2024-01-09 14:26:35,9,93(D)
2024-01-09 14:26:35,10,59(D)
2024-01-09 14:26:35,15,43(D)
2024-01-09 14:26:46,1,77(D)
2024-01-09 14:26:46,3,26(D)
2024-01-09 14:26:46,16,31(D)
2024-01-09 14:26:46,11,104(D)
2024-01-09 14:26:46,12,17(S)
2024-01-09 14:26:46,13,49(D)
2024-01-09 14:26:46,14,62(D)
2024-01-09 14:26:46,6,129(S)
2024-01-09 14:26:47,7,42(D)
2024-01-09 14:26:47,8,96(D)
2024-01-09 14:26:47,9,93(D)
2024-01-09 14:26:47,10,59(D)
2024-01-09 14:26:47,15,43(D)
2024-01-09 14:26:57,1,77(D)
2024-01-09 14:26:57,3,26(D)
2024-01-09 14:26:57,16,31(D)
2024-01-09 14:26:57,11,104(D)
2024-01-09 14:26:57,12,17(S)
2024-01-09 14:26:57,13,49(D)
2024-01-09 14:26:57,14,62(D)
2024-01-09 14:26:57,6,129(S)
2024-01-09 14:26:57,7,42(D)
2024-01-09 14:26:57,8,96(D)
2024-01-09 14:26:57,9,93(D)
2024-01-09 14:26:57,10,59(D)
2024-01-09 14:26:57,15,43(D)
2024-01-09 14:27:08,1,77(D)
2024-01-09 14:27:08,3,26(D)
2024-01-09 14:27:08,16,31(D)
2024-01-09 14:27:08,11,104(D)
2024-01-09 14:27:08,12,17(S)
2024-01-09 14:27:08,13,49(D)
2024-01-09 14:27:08,14,64(D)
2024-01-09 14:27:08,6,129(S)
2024-01-09 14:27:08,7,42(D)
2024-01-09 14:27:08,8,96(D)
2024-01-09 14:27:08,9,93(D)
2024-01-09 14:27:08,10,59(D)
2024-01-09 14:27:08,15,43(D)
2024-01-09 14:27:19,1,77(D)
2024-01-09 14:27:19,3,27(D)
2024-01-09 14:27:19,16,33(D)
2024-01-09 14:27:19,11,104(D)
2024-01-09 14:27:19,12,17(S)
2024-01-09 14:27:19,13,49(D)
2024-01-09 14:27:19,14,64(D)
2024-01-09 14:27:19,6,129(S)
2024-01-09 14:27:19,7,42(D)
2024-01-09 14:27:19,8,96(D)
2024-01-09 14:27:19,9,93(D)
2024-01-09 14:27:19,10,59(D)
2024-01-09 14:27:19,15,43(D)
2024-01-09 14:27:32,1,78(D)
2024-01-09 14:27:32,3,28(D)
2024-01-09 14:27:32,16,33(D)
2024-01-09 14:27:32,11,104(D)
2024-01-09 14:27:32,12,17(S)
2024-01-09 14:27:32,13,49(D)
2024-01-09 14:27:32,14,65(D)
2024-01-09 14:27:32,6,129(S)
2024-01-09 14:27:32,7,42(D)
2024-01-09 14:27:32,8,96(D)
2024-01-09 14:27:32,9,93(D)
2024-01-09 14:27:32,10,59(D)
2024-01-09 14:27:32,15,43(D)
2024-01-09 14:27:44,1,78(D)
2024-01-09 14:27:44,3,28(D)
2024-01-09 14:27:44,16,33(D)
2024-01-09 14:27:44,11,104(D)
2024-01-09 14:27:44,12,17(S)
2024-01-09 14:27:44,13,49(D)
2024-01-09 14:27:44,14,65(D)
2024-01-09 14:27:44,6,129(S)
2024-01-09 14:27:44,7,42(D)
2024-01-09 14:27:44,8,96(D)
2024-01-09 14:27:44,9,93(D)
2024-01-09 14:27:44,10,59(D)
2024-01-09 14:27:44,15,43(D)
2024-01-09 14:27:56,1,78(D)
2024-01-09 14:27:56,3,28(D)
2024-01-09 14:27:56,16,33(D)
2024-01-09 14:27:56,11,104(D)
2024-01-09 14:27:56,12,17(S)
2024-01-09 14:27:56,13,49(D)
2024-01-09 14:27:56,14,66(D)
2024-01-09 14:27:56,6,129(S)
2024-01-09 14:27:56,7,42(D)
2024-01-09 14:27:56,8,96(D)
2024-01-09 14:27:56,9,93(D)
2024-01-09 14:27:56,10,59(D)
2024-01-09 14:27:56,15,43(D)
2024-01-09 14:28:08,1,78(D)
2024-01-09 14:28:08,3,28(D)
2024-01-09 14:28:08,16,33(D)
2024-01-09 14:28:08,11,104(D)
2024-01-09 14:28:08,12,17(S)
2024-01-09 14:28:08,13,49(D)
2024-01-09 14:28:08,14,66(D)
2024-01-09 14:28:08,6,129(S)
2024-01-09 14:28:08,7,42(D)
2024-01-09 14:28:08,8,96(D)
2024-01-09 14:28:08,9,93(D)
2024-01-09 14:28:08,10,59(D)
2024-01-09 14:28:08,15,43(D)
2024-01-09 14:28:19,1,78(D)
2024-01-09 14:28:19,3,28(D)
2024-01-09 14:28:19,16,33(D)
2024-01-09 14:28:19,11,104(D)
2024-01-09 14:28:19,12,17(S)
2024-01-09 14:28:19,13,49(D)
2024-01-09 14:28:19,14,66(D)
2024-01-09 14:28:19,6,129(S)
2024-01-09 14:28:19,7,42(D)
2024-01-09 14:28:19,8,96(D)
2024-01-09 14:28:19,9,93(D)
2024-01-09 14:28:19,10,59(D)
2024-01-09 14:28:19,15,43(D)
2024-01-09 14:28:31,1,78(D)
2024-01-09 14:28:31,3,30(D)
2024-01-09 14:28:31,16,41(D)
2024-01-09 14:28:31,11,104(D)
2024-01-09 14:28:31,12,17(S)
2024-01-09 14:28:31,13,49(D)
2024-01-09 14:28:31,14,66(D)
2024-01-09 14:28:31,6,129(S)
2024-01-09 14:28:31,7,42(D)
2024-01-09 14:28:31,8,96(D)
2024-01-09 14:28:31,9,93(D)
2024-01-09 14:28:31,10,59(D)
2024-01-09 14:28:31,15,43(D)
2024-01-09 14:28:46,1,78(D)
2024-01-09 14:28:46,3,31(D)
2024-01-09 14:28:46,16,41(D)
2024-01-09 14:28:46,11,104(D)
2024-01-09 14:28:46,12,17(S)
2024-01-09 14:28:46,13,49(D)
2024-01-09 14:28:46,14,68(D)
2024-01-09 14:28:46,6,129(S)
2024-01-09 14:28:46,7,42(D)
2024-01-09 14:28:46,8,96(D)
2024-01-09 14:28:46,9,93(D)
2024-01-09 14:28:46,10,59(D)
2024-01-09 14:28:46,15,43(D)
2024-01-09 14:28:58,1,78(D)
2024-01-09 14:28:58,3,31(D)
2024-01-09 14:28:58,16,41(D)
2024-01-09 14:28:58,11,104(D)
2024-01-09 14:28:58,12,17(S)
2024-01-09 14:28:58,13,49(D)
2024-01-09 14:28:58,14,68(D)
2024-01-09 14:28:58,6,129(S)
2024-01-09 14:28:58,7,42(D)
2024-01-09 14:28:58,8,96(D)
2024-01-09 14:28:58,9,93(D)
2024-01-09 14:28:58,10,59(D)
2024-01-09 14:28:58,15,43(D)
2024-01-09 14:29:11,1,78(D)
2024-01-09 14:29:11,3,32(D)
2024-01-09 14:29:11,16,41(D)
2024-01-09 14:29:11,11,104(D)
2024-01-09 14:29:11,12,17(S)
2024-01-09 14:29:11,13,49(D)
2024-01-09 14:29:11,14,69(D)
2024-01-09 14:29:11,6,129(S)
2024-01-09 14:29:11,7,43(D)
2024-01-09 14:29:11,8,96(D)
2024-01-09 14:29:11,9,93(D)
2024-01-09 14:29:11,10,59(D)
2024-01-09 14:29:11,15,43(D)
2024-01-09 14:29:23,1,78(D)
2024-01-09 14:29:23,3,32(D)
2024-01-09 14:29:23,16,41(D)
2024-01-09 14:29:23,11,104(D)
2024-01-09 14:29:23,12,17(S)
2024-01-09 14:29:23,13,49(D)
2024-01-09 14:29:23,14,69(D)
2024-01-09 14:29:23,6,129(S)
2024-01-09 14:29:23,7,43(D)
2024-01-09 14:29:23,8,96(D)
2024-01-09 14:29:23,9,93(D)
2024-01-09 14:29:23,10,59(D)
2024-01-09 14:29:23,15,43(D)
2024-01-09 14:29:33,1,78(D)
2024-01-09 14:29:33,3,32(D)
2024-01-09 14:29:33,16,41(D)
2024-01-09 14:29:33,11,104(D)
2024-01-09 14:29:33,12,17(S)
2024-01-09 14:29:33,13,49(D)
2024-01-09 14:29:33,14,69(D)
2024-01-09 14:29:33,6,129(S)
2024-01-09 14:29:33,7,43(D)
2024-01-09 14:29:33,8,96(D)
2024-01-09 14:29:33,9,93(D)
2024-01-09 14:29:33,10,59(D)
2024-01-09 14:29:33,15,43(D)
2024-01-09 14:29:49,1,78(D)
2024-01-09 14:29:49,3,32(D)
2024-01-09 14:29:49,16,41(D)
2024-01-09 14:29:49,11,104(D)
2024-01-09 14:29:49,12,17(S)
2024-01-09 14:29:49,13,49(D)
2024-01-09 14:29:49,14,69(D)
2024-01-09 14:29:49,6,129(S)
2024-01-09 14:29:49,7,43(D)
2024-01-09 14:29:49,8,96(D)
